target,Categories,Nfreq,Vfreq,freq,NVratio,Vditrans,Vtrans,Vintrans,Nmorph,MorphStatus,rel_type
philander,['verb'],0,2,2,0.3333333333,False,False,True,0,may_include_a_root,norel
wed,['verb'],0,14,14,0.06666666667,False,True,True,1,monomorphemic,norel
belong,['verb'],0,1483,1483,0.0006738544474,False,False,True,0,obscure,norel
rusticate,['verb'],0,10,10,0.09090909091,False,True,True,1,complex,norel
ensue,['verb'],0,135,135,0.007352941176,False,False,True,0,obscure,norel
seethe,['verb'],0,86,86,0.01149425287,False,True,True,1,monomorphemic,norel
hesitate,['verb'],0,540,540,0.001848428835,False,False,True,0,obscure,norel
soften,['verb'],0,171,171,0.005813953488,False,True,True,1,complex,norel
circulate,['verb'],0,218,218,0.004566210046,False,True,True,0,obscure,norel
beg,['verb'],0,546,546,0.001828153565,False,True,True,1,monomorphemic,norel
disgorge,['verb'],0,20,20,0.04761904762,False,True,True,1,complex,norel
gallivant,['verb'],0,4,4,0.2,False,False,True,0,may_include_a_root,norel
compute,['verb'],0,118,118,0.008403361345,False,True,True,0,may_include_a_root,norel
preach,['verb'],0,232,232,0.004291845494,True,True,True,1,monomorphemic,norel
propagandize,['verb'],0,10,10,0.09090909091,False,True,True,1,complex,norel
cohere,['verb'],0,5,5,0.1666666667,False,False,True,0,obscure,norel
disintegrate,['verb'],0,141,141,0.007042253521,False,True,True,1,complex,norel
oversee,['verb'],0,44,44,0.02222222222,False,True,True,1,complex,norel
disentangle,['verb'],0,25,25,0.03846153846,False,True,True,1,complex,norel
rejoice,['verb'],0,105,105,0.009433962264,False,True,True,0,may_include_a_root,norel
undulate,['verb'],0,50,50,0.01960784314,False,False,True,0,obscure,norel
intermingle,['verb'],0,23,23,0.04166666667,False,False,True,1,complex,norel
loll,['verb'],0,90,90,0.01098901099,False,True,True,1,monomorphemic,norel
rekindle,['verb'],0,22,22,0.04347826087,False,True,True,1,complex,norel
interpret,['verb'],0,459,459,0.002173913043,False,True,True,0,obscure,norel
tell,['verb'],0,19040,19040,5.25e-05,True,True,True,1,monomorphemic,norel
moulder,['verb'],0,14,14,0.06666666667,False,False,True,1,complex,norel
freshen,['verb'],0,21,21,0.04545454545,False,False,True,1,complex,norel
corrugate,['verb'],0,50,50,0.01960784314,False,True,True,0,obscure,norel
indulge,['verb'],0,292,292,0.003412969283,False,True,True,1,monomorphemic,norel
namedrop,['verb'],0,1,1,0.5,False,False,True,1,complex,norel
lour,['verb'],0,28,28,0.03448275862,False,False,True,1,monomorphemic,norel
veer,['verb'],0,57,57,0.01724137931,False,True,True,1,monomorphemic,norel
mutate,['verb'],0,13,13,0.07142857143,False,True,True,0,obscure,norel
digress,['verb'],0,17,17,0.05555555556,False,False,True,0,may_include_a_root,norel
capitulate,['verb'],0,32,32,0.0303030303,False,False,True,0,obscure,norel
integrate,['verb'],0,310,310,0.003215434084,False,True,True,1,complex,norel
meditate,['verb'],0,60,60,0.01639344262,False,True,True,0,obscure,norel
scram,['verb'],0,9,9,0.1,False,False,True,1,monomorphemic,norel
colonize,['verb'],0,96,96,0.01030927835,False,True,True,1,complex,norel
rotate,['verb'],0,198,198,0.005025125628,False,True,True,0,obscure,norel
derail,['verb'],0,10,10,0.09090909091,False,True,True,1,complex,norel
slake,['verb'],0,12,12,0.07692307692,False,True,True,1,monomorphemic,norel
oversimplify,['verb'],0,37,37,0.02631578947,False,True,True,1,complex,norel
normalize,['verb'],0,3,3,0.25,False,True,True,1,complex,norel
grow,['verb'],0,6112,6112,0.0001635858008,False,True,True,1,monomorphemic,norel
perambulate,['verb'],0,6,6,0.1428571429,False,True,True,0,obscure,norel
shatter,['verb'],0,350,350,0.002849002849,False,True,True,0,obscure,norel
disburse,['verb'],0,15,15,0.0625,False,True,True,0,obscure,norel
steepen,['verb'],0,7,7,0.125,False,True,True,1,complex,norel
cancel,['verb'],0,290,290,0.003436426117,False,True,True,1,monomorphemic,norel
organize,['verb'],0,1118,1118,0.0008936550492,False,True,True,0,obscure,norel
democratize,['verb'],0,16,16,0.05882352941,False,True,True,1,complex,norel
revolve,['verb'],0,123,123,0.008064516129,False,True,True,0,may_include_a_root,norel
verbalize,['verb'],0,15,15,0.0625,False,True,True,1,complex,norel
crepitate,['verb'],0,1,1,0.5,False,False,True,0,obscure,norel
interbreed,['verb'],0,6,6,0.1428571429,False,True,True,1,complex,norel
blacken,['verb'],0,91,91,0.01086956522,False,True,True,1,complex,norel
interpose,['verb'],0,21,21,0.04545454545,False,True,True,1,complex,norel
evanesce,['verb'],0,1,1,0.5,False,False,True,0,obscure,norel
plead,['verb'],0,338,338,0.002949852507,False,True,True,1,monomorphemic,norel
abrade,['verb'],0,5,5,0.1666666667,False,True,True,0,may_include_a_root,norel
dwindle,['verb'],0,163,163,0.006097560976,False,False,True,1,monomorphemic,norel
create,['verb'],0,2870,2870,0.0003483106931,False,True,True,1,monomorphemic,norel
temporize,['verb'],0,9,9,0.1,False,False,True,1,monomorphemic,norel
understand,['verb'],0,5220,5220,0.0001915341889,False,True,True,0,obscure,norel
rearm,['verb'],0,13,13,0.07142857143,False,True,True,1,complex,norel
reconnoitre,['verb'],0,23,23,0.04166666667,False,True,True,0,obscure,norel
militarize,['verb'],0,5,5,0.1666666667,False,True,True,1,complex,norel
invade,['verb'],0,277,277,0.003597122302,False,True,True,0,may_include_a_root,norel
excrete,['verb'],0,19,19,0.05,False,True,True,0,may_include_a_root,norel
adjoin,['verb'],0,42,42,0.02325581395,False,True,True,1,complex,norel
mobilize,['verb'],0,155,155,0.00641025641,False,True,True,1,complex,norel
coruscate,['verb'],0,2,2,0.3333333333,False,False,True,0,obscure,norel
ignite,['verb'],0,36,36,0.02702702703,False,True,True,1,monomorphemic,norel
defend,['verb'],0,839,839,0.00119047619,False,True,True,0,obscure,norel
bleed,['verb'],0,432,432,0.002309468822,False,True,True,1,monomorphemic,norel
writhe,['verb'],0,130,130,0.007633587786,False,False,True,1,monomorphemic,norel
waken,['verb'],0,42,42,0.02325581395,False,True,True,1,complex,norel
ossify,['verb'],0,16,16,0.05882352941,False,True,True,0,obscure,norel
conform,['verb'],0,210,210,0.004739336493,False,False,True,1,complex,norel
permeate,['verb'],0,53,53,0.01851851852,False,True,True,0,obscure,norel
ravel,['verb'],0,33,33,0.02941176471,False,True,True,1,monomorphemic,norel
miscalculate,['verb'],0,5,5,0.1666666667,False,True,True,1,complex,norel
preen,['verb'],0,34,34,0.02857142857,False,True,True,1,monomorphemic,norel
redden,['verb'],0,43,43,0.02272727273,False,True,True,1,complex,norel
rankle,['verb'],0,18,18,0.05263157895,False,False,True,1,monomorphemic,norel
sculpt,['verb'],0,21,21,0.04545454545,False,True,True,1,monomorphemic,norel
breathe,['verb'],0,791,791,0.001262626263,False,True,True,1,zero_derivation,norel
masticate,['verb'],0,8,8,0.1111111111,False,True,True,0,obscure,norel
loosen,['verb'],0,163,163,0.006097560976,False,True,True,1,complex,norel
collude,['verb'],0,11,11,0.08333333333,False,True,True,0,may_include_a_root,norel
arbitrate,['verb'],0,5,5,0.1666666667,False,True,True,0,obscure,norel
enter,['verb'],0,2309,2309,0.0004329004329,False,True,True,0,may_include_a_root,norel
comprehend,['verb'],0,137,137,0.007246376812,False,True,True,0,may_include_a_root,norel
fade,['verb'],0,643,643,0.001552795031,False,True,True,1,monomorphemic,norel
reorganize,['verb'],0,61,61,0.01612903226,False,True,True,1,complex,norel
improve,['verb'],0,1685,1685,0.0005931198102,False,True,True,0,may_include_a_root,norel
disengage,['verb'],0,33,33,0.02941176471,False,True,True,1,complex,norel
lessen,['verb'],0,141,141,0.007042253521,False,True,True,1,complex,norel
emigrate,['verb'],0,55,55,0.01785714286,False,False,True,1,complex,norel
hear,['verb'],0,9053,9053,0.0001104484206,False,True,True,1,monomorphemic,norel
reconsider,['verb'],0,72,72,0.01369863014,False,True,True,1,complex,norel
sing,['verb'],0,1407,1407,0.0007102272727,True,True,True,1,monomorphemic,norel
enthuse,['verb'],0,19,19,0.05,False,False,True,0,obscure,norel
bake,['verb'],0,423,423,0.002358490566,False,True,True,1,monomorphemic,norel
impose,['verb'],0,790,790,0.001264222503,False,True,True,0,may_include_a_root,norel
pry,['verb'],0,91,91,0.01086956522,False,False,True,1,monomorphemic,norel
prevaricate,['verb'],0,10,10,0.09090909091,False,False,True,0,obscure,norel
amend,['verb'],0,83,83,0.0119047619,False,True,True,0,obscure,norel
applaud,['verb'],0,163,163,0.006097560976,False,True,True,1,monomorphemic,norel
cloy,['verb'],0,27,27,0.03571428571,False,True,True,1,monomorphemic,norel
communicate,['verb'],0,427,427,0.002336448598,False,True,True,0,obscure,norel
invest,['verb'],0,525,525,0.001901140684,False,True,True,0,may_include_a_root,norel
fizzle,['verb'],0,11,11,0.08333333333,False,False,True,1,complex,norel
follow,['verb'],0,5305,5305,0.0001884658877,False,True,True,1,monomorphemic,norel
backslide,['verb'],0,11,11,0.08333333333,False,False,True,1,complex,norel
induce,['verb'],0,282,282,0.003533568905,False,True,True,0,may_include_a_root,norel
supplicate,['verb'],0,3,3,0.25,False,True,True,0,obscure,norel
arise,['verb'],0,1088,1088,0.0009182736455,False,False,True,1,complex,norel
capitalize,['verb'],0,60,60,0.01639344262,False,True,True,2,complex,norel
unite,['verb'],0,150,150,0.006622516556,False,True,True,0,obscure,norel
alter,['verb'],0,705,705,0.001416430595,False,True,True,1,monomorphemic,norel
recapitulate,['verb'],0,11,11,0.08333333333,False,True,True,1,complex,norel
strengthen,['verb'],0,511,511,0.001953125,False,True,True,1,complex,norel
eff,['verb'],0,10,10,0.09090909091,False,False,True,1,monomorphemic,norel
oscillate,['verb'],0,36,36,0.02702702703,False,True,True,0,obscure,norel
signify,['verb'],0,164,164,0.006060606061,False,True,True,1,complex,norel
succeed,['verb'],0,1187,1187,0.0008417508418,False,True,True,1,monomorphemic,norel
corrode,['verb'],0,30,30,0.03225806452,False,True,True,0,may_include_a_root,norel
riffle,['verb'],0,20,20,0.04761904762,False,True,True,1,monomorphemic,norel
moralize,['verb'],0,30,30,0.03225806452,False,False,True,1,complex,norel
sightsee,['verb'],0,8,8,0.1111111111,False,False,True,1,complex,norel
relent,['verb'],0,26,26,0.03703703704,False,False,True,0,may_include_a_root,norel
augment,['verb'],0,67,67,0.01470588235,False,True,True,0,obscure,norel
cheapen,['verb'],0,16,16,0.05882352941,False,True,True,1,complex,norel
retrogress,['verb'],0,1,1,0.5,False,False,True,0,may_include_a_root,norel
deteriorate,['verb'],0,131,131,0.007575757576,False,True,True,0,obscure,norel
overtake,['verb'],0,156,156,0.006369426752,False,True,True,1,complex,norel
stipple,['verb'],0,9,9,0.1,False,True,True,1,monomorphemic,norel
prosecute,['verb'],0,172,172,0.005780346821,False,True,True,0,may_include_a_root,norel
diverge,['verb'],0,37,37,0.02631578947,False,False,True,0,may_include_a_root,norel
dement,['verb'],0,5,5,0.1666666667,False,True,True,0,may_include_a_root,norel
subscribe,['verb'],0,96,96,0.01030927835,False,True,True,0,obscure,norel
align,['verb'],0,44,44,0.02222222222,False,True,True,0,obscure,norel
presume,['verb'],0,205,205,0.004854368932,False,True,True,0,obscure,norel
solidify,['verb'],0,39,39,0.025,False,True,True,1,complex,norel
demonstrate,['verb'],0,821,821,0.001216545012,False,True,True,0,obscure,norel
forgather,['verb'],0,2,2,0.3333333333,False,False,True,0,obscure,norel
shelve,['verb'],0,76,76,0.01298701299,False,True,True,1,zero_derivation,norel
exhale,['verb'],0,46,46,0.02127659574,False,True,True,0,may_include_a_root,norel
scavenge,['verb'],0,35,35,0.02777777778,False,True,True,0,may_include_a_root,norel
interrupt,['verb'],0,491,491,0.002032520325,False,True,True,0,obscure,norel
procreate,['verb'],0,9,9,0.1,False,True,True,1,complex,norel
preponderate,['verb'],0,1,1,0.5,False,False,True,0,obscure,norel
recant,['verb'],0,14,14,0.06666666667,False,True,True,0,obscure,norel
spend,['verb'],0,5036,5036,0.0001985308716,False,True,True,1,monomorphemic,norel
participate,['verb'],0,386,386,0.002583979328,False,False,True,0,obscure,norel
argue,['verb'],0,2130,2130,0.0004692632567,False,True,True,1,monomorphemic,norel
subside,['verb'],0,142,142,0.006993006993,False,False,True,0,obscure,norel
titivate,['verb'],0,3,3,0.25,False,True,True,0,obscure,norel
transgress,['verb'],0,18,18,0.05263157895,False,True,True,0,obscure,norel
persevere,['verb'],0,60,60,0.01639344262,False,False,True,0,may_include_a_root,norel
melt,['verb'],0,436,436,0.002288329519,False,True,True,1,monomorphemic,norel
sizzle,['verb'],0,42,42,0.02325581395,False,False,True,1,monomorphemic,norel
mishear,['verb'],0,6,6,0.1428571429,False,True,True,1,complex,norel
intermix,['verb'],0,5,5,0.1666666667,False,False,True,1,complex,norel
languish,['verb'],0,36,36,0.02702702703,False,False,True,0,may_include_a_root,norel
convene,['verb'],0,44,44,0.02222222222,False,True,True,0,may_include_a_root,norel
coincide,['verb'],0,189,189,0.005263157895,False,False,True,0,obscure,norel
outspan,['verb'],0,4,4,0.2,False,True,True,1,complex,norel
concede,['verb'],0,255,255,0.00390625,True,True,True,0,may_include_a_root,norel
prevail,['verb'],0,205,205,0.004854368932,False,False,True,0,obscure,norel
unionize,['verb'],0,15,15,0.0625,False,True,True,1,complex,norel
poach,['verb'],0,85,85,0.01162790698,False,True,True,1,monomorphemic,norel
apologize,['verb'],0,323,323,0.003086419753,False,False,True,1,complex,norel
hew,['verb'],0,18,18,0.05263157895,False,True,True,1,monomorphemic,norel
amplify,['verb'],0,74,74,0.01333333333,False,True,True,1,complex,norel
migrate,['verb'],0,62,62,0.01587301587,False,False,True,0,obscure,norel
retch,['verb'],0,39,39,0.025,False,False,True,1,monomorphemic,norel
transpire,['verb'],0,60,60,0.01639344262,False,True,True,0,obscure,norel
waver,['verb'],0,110,110,0.009009009009,False,False,True,1,complex,norel
reverberate,['verb'],0,36,36,0.02702702703,False,False,True,0,obscure,norel
speculate,['verb'],0,189,189,0.005263157895,False,True,True,0,obscure,norel
qualify,['verb'],0,316,316,0.003154574132,False,True,True,1,complex,norel
sicken,['verb'],0,45,45,0.02173913043,False,True,True,1,complex,norel
chomp,['verb'],0,24,24,0.04,False,False,True,1,monomorphemic,norel
endure,['verb'],0,332,332,0.003003003003,False,True,True,0,obscure,norel
intuit,['verb'],0,15,15,0.0625,False,True,True,1,monomorphemic,norel
continue,['verb'],0,4702,4702,0.000212630236,False,True,True,1,monomorphemic,norel
retract,['verb'],0,54,54,0.01818181818,False,True,True,1,monomorphemic,norel
stave in,['verb'],0,5,5,0.1666666667,False,True,True,1,complex,norel
dispose,['verb'],0,257,257,0.003875968992,False,True,True,0,obscure,norel
launder,['verb'],0,38,38,0.02564102564,False,True,True,0,may_include_a_root,norel
imbibe,['verb'],0,20,20,0.04761904762,False,True,True,0,obscure,norel
barnstorm,['verb'],0,2,2,0.3333333333,False,True,True,1,complex,norel
americanize,['verb'],0,6,6,0.1428571429,False,True,True,1,complex,norel
distil,['verb'],0,53,53,0.01851851852,False,True,True,0,may_include_a_root,norel
supervise,['verb'],0,152,152,0.006535947712,False,True,True,0,obscure,norel
contribute,['verb'],0,753,753,0.001326259947,False,True,True,0,may_include_a_root,norel
scintillate,['verb'],0,4,4,0.2,False,True,True,1,monomorphemic,norel
spew,['verb'],0,41,41,0.02380952381,False,True,True,1,monomorphemic,norel
dissect,['verb'],0,41,41,0.02380952381,False,True,True,0,obscure,norel
blaspheme,['verb'],0,9,9,0.1,False,True,True,0,may_include_a_root,norel
plagiarize,['verb'],0,7,7,0.125,False,True,True,1,complex,norel
inflect,['verb'],0,5,5,0.1666666667,False,True,True,0,may_include_a_root,norel
predominate,['verb'],0,60,60,0.01639344262,False,False,True,1,complex,norel
tyrannize,['verb'],0,5,5,0.1666666667,False,True,True,1,complex,norel
regress,['verb'],0,24,24,0.04,False,False,True,0,may_include_a_root,norel
skive,['verb'],0,6,6,0.1428571429,False,False,True,1,monomorphemic,norel
guzzle,['verb'],0,26,26,0.03703703704,False,True,True,1,monomorphemic,norel
decentralize,['verb'],0,49,49,0.02,False,True,True,1,complex,norel
navigate,['verb'],0,25,25,0.03846153846,False,True,True,0,obscure,norel
transmit,['verb'],0,304,304,0.003278688525,False,True,True,0,obscure,norel
quieten,['verb'],0,28,28,0.03448275862,False,True,True,1,complex,norel
ail,['verb'],0,200,200,0.004975124378,False,True,True,1,monomorphemic,norel
perform,['verb'],0,1398,1398,0.0007147962831,False,True,True,0,may_include_a_root,norel
confer,['verb'],0,170,170,0.005847953216,False,True,True,0,may_include_a_root,norel
sunbathe,['verb'],0,30,30,0.03225806452,False,False,True,1,complex,norel
burgeon,['verb'],0,45,45,0.02173913043,False,False,True,0,may_include_a_root,norel
appear,['verb'],0,5226,5226,0.0001913143294,False,False,True,1,monomorphemic,norel
gesticulate,['verb'],0,46,46,0.02127659574,False,False,True,0,obscure,norel
prove,['verb'],0,2674,2674,0.0003738317757,False,True,True,1,monomorphemic,norel
shoplift,['verb'],0,2,2,0.3333333333,False,True,True,1,complex,norel
coagulate,['verb'],0,11,11,0.08333333333,False,True,True,0,obscure,norel
crumple,['verb'],0,165,165,0.006024096386,False,True,True,1,monomorphemic,norel
profess,['verb'],0,64,64,0.01538461538,False,True,True,0,may_include_a_root,norel
decompose,['verb'],0,20,20,0.04761904762,False,True,True,1,complex,norel
celebrate,['verb'],0,409,409,0.00243902439,False,True,True,0,obscure,norel
asphyxiate,['verb'],0,2,2,0.3333333333,False,True,True,1,complex,norel
devalue,['verb'],0,33,33,0.02941176471,False,True,True,1,complex,norel
menstruate,['verb'],0,26,26,0.03703703704,False,False,True,0,obscure,norel
cogitate,['verb'],0,1,1,0.5,False,False,True,0,obscure,norel
lop,['verb'],0,28,28,0.03448275862,False,True,True,1,monomorphemic,norel
leach,['verb'],0,62,62,0.01587301587,False,True,True,1,monomorphemic,norel
expatiate,['verb'],0,1,1,0.5,False,False,True,0,obscure,norel
testify,['verb'],0,166,166,0.005988023952,False,True,True,0,obscure,norel
speechify,['verb'],0,2,2,0.3333333333,False,False,True,1,complex,norel
